"","state","fips","date","cases","deaths","daily_cases","daily_cases_avg","daily_deaths","daily_deaths_avg","daily_cases_avg_per","daily_deaths_avg_per","weekly_cases_per100k","weekly_deaths_per100k"
"88","USA","0",2020-04-17,703820,36706,31500,29206,2365,2232.14285714286,8.89777066852489e-05,6.80034761427209e-06,62.2843946796742,4.76024332999046
"89","USA","0",2020-04-18,732209,38659,28389,28729.7142857143,1953,2213.57142857143,8.7526675712706e-05,6.74376872212134e-06,61.2686729988942,4.72063810548494
"90","USA","0",2020-04-19,757534,40179,25325,28470,1520,2190.28571428571,8.67354416670902e-05,6.67282749580925e-06,60.7148091669631,4.67097924706648
"91","USA","0",2020-04-20,784858,42016,27324,28693.4285714286,1837,2200.71428571429,8.74161292618883e-05,6.70459871986313e-06,61.1912904833218,4.69321910390419
"92","USA","0",2020-04-21,810350,44688,25492,28523.4285714286,2672,2195.85714285714,8.68982147875854e-05,6.68980116345448e-06,60.8287503513098,4.68286081441813
"93","USA","0",2020-04-22,839130,47058,28780,28345.4285714286,2370,2141.28571428571,8.63559278674329e-05,6.52354626498075e-06,60.449149507203,4.56648238548653
"94","USA","0",2020-04-23,872950,49228,33820,28661.4285714286,2170,2126.71428571429,8.73186394784901e-05,6.47915359575479e-06,61.1230476349431,4.53540751702835
"95","USA","0",2020-04-24,909687,51360,36737,29409.5714285714,2132,2093.42857142857,8.95978983876705e-05,6.37774681213076e-06,62.7185288713693,4.46442276849153
"96","USA","0",2020-04-25,943963,53322,34276,30250.5714285714,1962,2094.71428571429,9.21600517576045e-05,6.38166381235658e-06,64.5120362303232,4.46716466864961
"97","USA","0",2020-04-26,970572,54580,26609,30434,1258,2057.28571428571,9.2718877123155e-05,6.26763558356047e-06,64.9032139862085,4.38734490849233
"98","USA","0",2020-04-27,993747,56022,23175,29841.2857142857,1442,2000.85714285714,9.09131400190516e-05,6.09572279587167e-06,63.6391980133361,4.26700595711017
"99","USA","0",2020-04-28,1018399,58416,24652,29721.2857142857,2394,1961.14285714286,9.05475533313083e-05,5.97473101111854e-06,63.3832873319158,4.18231170778298
"100","USA","0",2020-04-29,1045102,60930,26703,29424.5714285714,2514,1981.71428571429,8.96435967236384e-05,6.03740301473167e-06,62.7505177065469,4.22618211031217
"101","USA","0",2020-04-30,1075517,63140,30415,28938.1428571429,2210,1987.42857142857,8.81616649715362e-05,6.05481190462421e-06,61.7131654800754,4.23836833323695
"102","USA","0",2020-05-01,1109476,64902,33959,28541.2857142857,1762,1934.57142857143,8.69526175684996e-05,5.89377967311825e-06,60.8668322979497,4.12564577118277
"103","USA","0",2020-05-02,1138944,66485,29468,27854.4285714286,1583,1880.42857142857,8.48600690034167e-05,5.72883044138646e-06,59.4020483023917,4.01018130897052
"104","USA","0",2020-05-03,1165013,67816,26069,27777.2857142857,1331,1890.85714285714,8.46250489898674e-05,5.76060166544034e-06,59.2375342929072,4.03242116580824
"105","USA","0",2020-05-04,1186965,68905,21952,27602.5714285714,1089,1840.42857142857,8.40927721814031e-05,5.60696821213871e-06,58.8649405269822,3.92487774849709
"106","USA","0",2020-05-05,1210669,71139,23704,27467.1428571429,2234,1817.57142857143,8.368018149095e-05,5.53733265256856e-06,58.576127043665,3.87613285679799
"107","USA","0",2020-05-06,1235174,73847,24505,27153.1428571429,2708,1845.28571428571,8.27235629913551e-05,5.62176576854736e-06,57.9064940939486,3.93523603798315
"108","USA","0",2020-05-07,1263668,75805,28494,26878.7142857143,1958,1809.28571428571,8.18875010542661e-05,5.51208976222438e-06,57.3212507379862,3.85846283355707
"109","USA","0",2020-05-08,1291329,77380,27661,25979,1575,1782.57142857143,7.91464713406862e-05,5.43070320197677e-06,55.4025299384803,3.80149224138374
"110","USA","0",2020-05-09,1316167,78834,24838,25317.5714285714,1454,1764.14285714286,7.71313923356251e-05,5.37455953207334e-06,53.9919746349375,3.76219167245134
"111","USA","0",2020-05-10,1336478,79765,20311,24495,931,1707,7.46253826355944e-05,5.20047063314798e-06,52.2377678449161,3.64032944320358
"112","USA","0",2020-05-11,1354096,80747,17618,23875.8571428571,982,1691.71428571429,7.27391294157381e-05,5.15390185268544e-06,50.9173905910167,3.60773129687981
"113","USA","0",2020-05-12,1376388,82400,22292,23674.1428571429,1653,1608.71428571429,7.21245956025316e-05,4.90103772699635e-06,50.4872169217721,3.43072640889744
"114","USA","0",2020-05-13,1397520,84168,21132,23192.2857142857,1768,1474.42857142857,7.06565909623434e-05,4.49192881452174e-06,49.4596136736404,3.14435017016522
"115","USA","0",2020-05-14,1424474,85906,26954,22972.2857142857,1738,1443,6.99863487014808e-05,4.39617992011279e-06,48.9904440910365,3.07732594407895
"116","USA","0",2020-05-15,1450700,87499,26226,22767.2857142857,1593,1445.57142857143,6.9361804776586e-05,4.40401392056443e-06,48.5532633436102,3.0828097443951
"117","USA","0",2020-05-16,1474351,88724,23651,22597.7142857143,1225,1412.85714285714,6.8845195969025e-05,4.30434802592966e-06,48.1916371783175,3.01304361815076
"118","USA","0",2020-05-17,1493350,89568,18999,22410.2857142857,844,1400.42857142857,6.82741843805498e-05,4.26648369041339e-06,47.7919290663849,2.98653858328937
"119","USA","0",2020-05-18,1515177,90414,21827,23011.5714285714,846,1381,7.01060348194919e-05,4.20729346477877e-06,49.0742243736444,2.94510542534514
"120","USA","0",2020-05-19,1536129,91934,20952,22820.1428571429,1520,1362,6.9522837008092e-05,4.14940890588608e-06,48.6659859056644,2.90458623412026
"121","USA","0",2020-05-20,1559189,93411,23060,23095.5714285714,1477,1320.42857142857,7.03619455009122e-05,4.02275923191788e-06,49.2533618506386,2.81593146234252
"122","USA","0",2020-05-21,1584826,94721,25637,22907.4285714286,1310,1259.28571428571,6.97887578012005e-05,3.83648411006774e-06,48.8521304608403,2.68553887704742
"123","USA","0",2020-05-22,1608710,96010,23884,22572.8571428571,1289,1215.85714285714,6.87694672979924e-05,3.70417654688446e-06,48.1386271085947,2.59292358281912
"124","USA","0",2020-05-23,1630912,97060,22202,22365.8571428571,1050,1190.85714285714,6.81388302616353e-05,3.62801265360461e-06,47.6971811831447,2.53960885752323
"125","USA","0",2020-05-24,1651004,97680,20092,22522,620,1158.85714285714,6.86145281779489e-05,3.53052287020641e-06,48.0301697245642,2.47136600914449
"126","USA","0",2020-05-25,1670101,98190,19097,22132,510,1110.85714285714,6.74263714427833e-05,3.3842881951091e-06,47.1984600099483,2.36900173657637
"127","USA","0",2020-05-26,1688990,98937,18889,21837.2857142857,747,1000.42857142857,6.65285079465757e-05,3.04786139793583e-06,46.569955562603,2.13350297855508
"128","USA","0",2020-05-27,1707729,100422,18739,21220,1485,1001.57142857143,6.46479126159344e-05,3.05134317591434e-06,45.2535388311541,2.13594022314004
"129","USA","0",2020-05-28,1730191,101622,22462,20766.4285714286,1200,985.857142857143,6.32660819807143e-05,3.00346872870987e-06,44.2862573865,2.10242811009691
"130","USA","0",2020-05-29,1754735,102812,24544,20860.7142857143,1190,971.714285714286,6.35533286639412e-05,2.96038172622584e-06,44.4873300647588,2.07226720835809
"131","USA","0",2020-05-30,1778130,103775,23395,21031.1428571429,963,959.285714285714,6.40725488049861e-05,2.92251739070957e-06,44.8507841634903,2.0457621734967
"132","USA","0",2020-05-31,1798764,104379,20634,21108.5714285714,604,957,6.430843926303e-05,2.91555383475256e-06,45.015907484121,2.04088768432679
"133","USA","0",2020-06-01,1820658,105113,21894,21508.1428571429,734,989,6.55257558887656e-05,3.01304361815076e-06,45.8680291221359,2.10913053270553
"134","USA","0",2020-06-02,1841442,106195,20784,21778.8571428571,1082,1036.85714285714,6.63505020474245e-05,3.15884307100075e-06,46.4453514331971,2.21119014970053
"135","USA","0",2020-06-03,1861419,107184,19977,21955.7142857143,989,966,6.68893071895985e-05,2.9429728363333e-06,46.822515032719,2.06008098543331
"136","USA","0",2020-06-04,1883031,108192,21612,21834.2857142857,1008,938.571428571429,6.65193682793821e-05,2.85941016484913e-06,46.5635577955675,2.00158711539439
"137","USA","0",2020-06-05,1911723,109304,28692,22426.8571428571,1112,927.428571428571,6.83246701612381e-05,2.82546282955868e-06,47.8272691128667,1.97782398069108
"138","USA","0",2020-06-06,1934241,110032,22518,22301.5714285714,728,893.857142857143,6.79429802503443e-05,2.72318560144003e-06,47.560086175241,1.90622992100802
"139","USA","0",2020-06-07,1953138,110422,18897,22053.4285714286,390,863.285714285714,6.71869992067609e-05,2.63004804051496e-06,47.0308994447326,1.84103362836047
"140","USA","0",2020-06-08,1971341,111144,18203,21526.1428571429,722,861.571428571429,6.55805938919271e-05,2.6248253735472e-06,45.906415724349,1.83737776148304
"141","USA","0",2020-06-09,1990122,112174,18781,21240,1030,854.142857142857,6.47088437305583e-05,2.6021938166869e-06,45.2961906113908,1.82153567168083
"142","Washington","53",2020-01-21,1,0,0,NA,0,NA,NA,NA,NA,NA
"143","Washington","53",2020-01-22,1,0,0,NA,0,NA,NA,NA,NA,NA
"144","Washington","53",2020-01-23,1,0,0,NA,0,NA,NA,NA,NA,NA
"145","Washington","53",2020-01-24,1,0,0,NA,0,NA,NA,NA,NA,NA
"146","Washington","53",2020-01-25,1,0,0,NA,0,NA,NA,NA,NA,NA
"147","Washington","53",2020-01-26,1,0,0,NA,0,NA,NA,NA,NA,NA
"148","Washington","53",2020-01-27,1,0,0,0,0,0,0,0,0,0
"149","Washington","53",2020-01-28,1,0,0,0,0,0,0,0,0,0
"150","Washington","53",2020-01-29,1,0,0,0,0,0,0,0,0,0
"151","Washington","53",2020-01-30,1,0,0,0,0,0,0,0,0,0
"152","Washington","53",2020-01-31,1,0,0,0,0,0,0,0,0,0
"153","Washington","53",2020-02-01,1,0,0,0,0,0,0,0,0,0
"154","Washington","53",2020-02-02,1,0,0,0,0,0,0,0,0,0
"155","Washington","53",2020-02-03,1,0,0,0,0,0,0,0,0,0
"156","Washington","53",2020-02-04,1,0,0,0,0,0,0,0,0,0
"157","Washington","53",2020-02-05,1,0,0,0,0,0,0,0,0,0
"158","Washington","53",2020-02-06,1,0,0,0,0,0,0,0,0,0
"159","Washington","53",2020-02-07,1,0,0,0,0,0,0,0,0,0
"160","Washington","53",2020-02-08,1,0,0,0,0,0,0,0,0,0
"161","Washington","53",2020-02-09,1,0,0,0,0,0,0,0,0,0
"162","Washington","53",2020-02-10,1,0,0,0,0,0,0,0,0,0
"163","Washington","53",2020-02-11,1,0,0,0,0,0,0,0,0,0
"164","Washington","53",2020-02-12,1,0,0,0,0,0,0,0,0,0
"165","Washington","53",2020-02-13,1,0,0,0,0,0,0,0,0,0
"166","Washington","53",2020-02-14,1,0,0,0,0,0,0,0,0,0
"167","Washington","53",2020-02-15,1,0,0,0,0,0,0,0,0,0
"168","Washington","53",2020-02-16,1,0,0,0,0,0,0,0,0,0
"169","Washington","53",2020-02-17,1,0,0,0,0,0,0,0,0,0
"170","Washington","53",2020-02-18,1,0,0,0,0,0,0,0,0,0
"171","Washington","53",2020-02-19,1,0,0,0,0,0,0,0,0,0
"172","Washington","53",2020-02-20,1,0,0,0,0,0,0,0,0,0
"173","Washington","53",2020-02-21,1,0,0,0,0,0,0,0,0,0
"174","Washington","53",2020-02-22,1,0,0,0,0,0,0,0,0,0
"175","Washington","53",2020-02-23,1,0,0,0,0,0,0,0,0,0
"176","Washington","53",2020-02-24,5,0,4,0.571428571428571,0,0,7.50409193443127e-08,0,0.0525286435410189,0
"177","Washington","53",2020-02-25,5,0,0,0.571428571428571,0,0,7.50409193443127e-08,0,0.0525286435410189,0
"178","Washington","53",2020-02-26,5,0,0,0.571428571428571,0,0,7.50409193443127e-08,0,0.0525286435410189,0
"179","Washington","53",2020-02-27,5,0,0,0.571428571428571,0,0,7.50409193443127e-08,0,0.0525286435410189,0
"180","Washington","53",2020-02-28,7,0,2,0.857142857142857,0,0,1.12561379016469e-07,0,0.0787929653115283,0
"181","Washington","53",2020-02-29,10,1,3,1.28571428571429,1,0.142857142857143,1.68842068524704e-07,1.87602298360782e-08,0.118189447967293,0.0131321608852547
"182","Washington","53",2020-03-01,17,3,7,2.28571428571429,2,0.428571428571429,3.00163677377251e-07,5.62806895082345e-08,0.210114574164076,0.0393964826557642
"183","Washington","53",2020-03-02,23,6,6,2.57142857142857,3,0.857142857142857,3.37684137049407e-07,1.12561379016469e-07,0.236378895934585,0.0787929653115283
"184","Washington","53",2020-03-03,32,10,9,3.85714285714286,4,1.42857142857143,5.06526205574111e-07,1.87602298360782e-07,0.354568343901878,0.131321608852547
"185","Washington","53",2020-03-04,47,11,15,6,1,1.57142857142857,7.87929653115283e-07,2.0636252819686e-07,0.551550757180698,0.144453769737802
"186","Washington","53",2020-03-05,75,11,28,10,0,1.57142857142857,1.31321608852547e-06,2.0636252819686e-07,0.919251261967831,0.144453769737802
"187","Washington","53",2020-03-06,86,12,11,11.2857142857143,1,1.71428571428571,1.48205815705018e-06,2.25122758032938e-07,1.03744070993512,0.157585930623057
"188","Washington","53",2020-03-07,110,16,24,14.2857142857143,4,2.14285714285714,1.87602298360782e-06,2.81403447541173e-07,1.31321608852547,0.196982413278821
"189","Washington","53",2020-03-08,141,19,31,17.7142857142857,3,2.28571428571429,2.32626849967369e-06,3.00163677377251e-07,1.62838794977159,0.210114574164076
"190","Washington","53",2020-03-09,179,22,38,22.2857142857143,3,2.28571428571429,2.9265958544282e-06,3.00163677377251e-07,2.04861709809974,0.210114574164076
"191","Washington","53",2020-03-10,279,24,100,35.2857142857143,2,2,4.63377676951131e-06,2.62643217705094e-07,3.24364373865792,0.183850252393566
"192","Washington","53",2020-03-11,338,29,59,41.5714285714286,5,2.57142857142857,5.45922688229875e-06,3.37684137049407e-07,3.82145881760912,0.236378895934585
"193","Washington","53",2020-03-12,419,32,81,49.1428571428571,3,3,6.45351906361089e-06,3.93964826557642e-07,4.51746334452763,0.275775378590349
"194","Washington","53",2020-03-13,511,37,92,60.7142857142857,5,3.57142857142857,7.97309768033323e-06,4.69005745901954e-07,5.58116837623326,0.328304022131368
"195","Washington","53",2020-03-14,609,40,98,71.2857142857143,3,3.42857142857143,9.36135468820301e-06,4.50245516065876e-07,6.55294828174211,0.315171861246113
"196","Washington","53",2020-03-15,675,42,66,76.2857142857143,2,3.28571428571429,1.00179627324657e-05,4.31485286229798e-07,7.01257391272602,0.302039700360859
"197","Washington","53",2020-03-16,794,48,119,87.8571428571429,6,3.71428571428571,1.15375413491881e-05,4.87765975738033e-07,8.07627894443165,0.341436183016623
"198","Washington","53",2020-03-17,908,54,114,89.8571428571429,6,4.28571428571429,1.18001845668932e-05,5.62806895082345e-07,8.26012919682522,0.393964826557642
"199","Washington","53",2020-03-18,1026,68,118,98.2857142857143,14,5.57142857142857,1.29070381272218e-05,7.31648963607049e-07,9.03492668905525,0.512154274524934
"200","Washington","53",2020-03-19,1228,75,202,115.571428571429,7,6.14285714285714,1.51770259373872e-05,8.06689882951362e-07,10.6239181561711,0.564682918065953
"201","Washington","53",2020-03-20,1404,83,176,127.571428571429,8,6.57142857142857,1.67528852436178e-05,8.62970572459596e-07,11.7270196705325,0.604079400721717
"202","Washington","53",2020-03-21,1655,95,251,149.428571428571,12,7.85714285714286,1.96232004085378e-05,1.0318126409843e-06,13.7362402859764,0.72226884868901
"203","Washington","53",2020-03-22,1844,97,189,167,2,7.85714285714286,2.19307086783754e-05,1.0318126409843e-06,15.3514960748628,0.72226884868901
"204","Washington","53",2020-03-23,2101,110,257,186.714285714286,13,8.85714285714286,2.45196203957542e-05,1.16313424983685e-06,17.1637342770279,0.814193974885793
"205","Washington","53",2020-03-24,2469,123,368,223,13,9.85714285714286,2.9284718774118e-05,1.29445585868939e-06,20.4993031418826,0.906119101082576
"206","Washington","53",2020-03-25,2585,130,116,222.714285714286,7,8.85714285714286,2.92471983144459e-05,1.16313424983685e-06,20.4730388201121,0.814193974885793
"207","Washington","53",2020-03-26,3208,151,623,282.857142857143,21,10.8571428571429,3.71452550754348e-05,1.42577746754194e-06,26.0016785528043,0.998044227279359
"208","Washington","53",2020-03-27,3770,177,562,338,26,13.4285714285714,4.4386703792161e-05,1.76346160459135e-06,31.0706926545127,1.23442312321394
"209","Washington","53",2020-03-28,4311,191,541,379.428571428571,14,13.7142857142857,4.98271704446236e-05,1.8009820642635e-06,34.8790193112365,1.26068744498445
"210","Washington","53",2020-03-29,4896,207,585,436,16,15.7142857142857,5.72562214597106e-05,2.0636252819686e-06,40.0793550217974,1.44453769737802
"211","Washington","53",2020-03-30,5179,221,283,439.714285714286,14,15.8571428571429,5.77439874354486e-05,2.08238551180468e-06,40.420791204814,1.45766985826327
"212","Washington","53",2020-03-31,5292,226,113,403.285714285714,5,14.7142857142857,5.29601288272487e-05,1.93230367311605e-06,37.0720901790741,1.35261257118124
"213","Washington","53",2020-04-01,5588,249,296,429,23,17,5.63369701977428e-05,2.2324673504933e-06,39.4358791384199,1.56272714534531
"214","Washington","53",2020-04-02,6585,272,997,482.428571428571,23,17.2857142857143,6.3353296156436e-05,2.26998781016546e-06,44.3473073095052,1.58899146711582
"215","Washington","53",2020-04-03,6966,293,381,456.571428571429,21,16.5714285714286,5.99576945561058e-05,2.17618666098507e-06,41.9703861892741,1.52333066268955
"216","Washington","53",2020-04-04,7498,318,532,455.285714285714,25,18.1428571428571,5.97888524875811e-05,2.38254918918193e-06,41.8521967413068,1.66778443242735
"217","Washington","53",2020-04-05,7984,344,486,441.142857142857,26,19.5714285714286,5.79315897338094e-05,2.57015148754271e-06,40.5521128136666,1.7991060412799
"218","Washington","53",2020-04-06,8384,383,400,457.857142857143,39,23.1428571428571,6.01265366246306e-05,3.03915723344466e-06,42.0885756372414,2.12741006341127
"219","Washington","53",2020-04-07,8682,409,298,484.285714285714,26,26.1428571428571,6.3597179144305e-05,3.43312206000231e-06,44.5180254010135,2.40318544200161
"220","Washington","53",2020-04-08,9097,430,415,501.285714285714,21,25.8571428571429,6.58296464947983e-05,3.39560160033015e-06,46.0807525463588,2.3769211202311
"221","Washington","53",2020-04-09,9608,456,511,431.857142857143,26,26.2857142857143,5.67121747944643e-05,3.45188228983838e-06,39.698522356125,2.41631760288687
"222","Washington","53",2020-04-10,9887,483,279,417.285714285714,27,27.1428571428571,5.47986313511844e-05,3.56444366885485e-06,38.359041945829,2.4951105681984
"223","Washington","53",2020-04-11,10224,498,337,389.428571428571,15,25.7142857142857,5.11403865331491e-05,3.37684137049407e-06,35.7982705732044,2.36378895934585
"224","Washington","53",2020-04-12,10411,511,187,346.714285714286,13,23.8571428571429,4.55310778121617e-05,3.13295838262506e-06,31.8717544685132,2.19307086783754
"225","Washington","53",2020-04-13,10538,525,127,307.714285714286,14,20.2857142857143,4.04095350669124e-05,2.6639526367231e-06,28.2866745468387,1.86476684570617
"226","Washington","53",2020-04-14,10694,552,156,287.428571428571,27,20.4285714285714,3.77455824301893e-05,2.68271286655918e-06,26.4219077011325,1.87789900659143
"227","Washington","53",2020-04-15,10783,572,89,240.857142857143,20,20.2857142857143,3.16297475036278e-05,2.6639526367231e-06,22.1408232525395,1.86476684570617
"228","Washington","53",2020-04-16,11152,588,369,220.571428571429,16,18.8571428571429,2.89657948669047e-05,2.47635033836232e-06,20.2760564068333,1.73344523685362
"229","Washington","53",2020-04-17,11445,610,293,222.571428571429,22,18.1428571428571,2.92284380846098e-05,2.38254918918193e-06,20.4599066592269,1.66778443242735
"230","Washington","53",2020-04-18,11802,629,357,225.428571428571,19,18.7142857142857,2.96036426813314e-05,2.45759010852624e-06,20.722549876932,1.72031307596837
"231","Washington","53",2020-04-19,11805,637,3,199.142857142857,8,18,2.6151760391493e-05,2.36378895934585e-06,18.3062322740451,1.6546522715421
"232","Washington","53",2020-04-20,12191,661,386,236.142857142857,24,19.4285714285714,3.10106599190372e-05,2.55139125770663e-06,21.7074619433261,1.78597388039464
"233","Washington","53",2020-04-21,12345,683,154,235.857142857143,22,18.7142857142857,3.09731394593651e-05,2.45759010852624e-06,21.6811976215556,1.72031307596837
"234","Washington","53",2020-04-22,12539,696,194,250.857142857143,13,17.7142857142857,3.29429635921533e-05,2.32626849967369e-06,23.0600745145073,1.62838794977159
"235","Washington","53",2020-04-23,12906,717,367,250.571428571429,21,18.4285714285714,3.29054431324811e-05,2.42006964885408e-06,23.0338101927368,1.69404875419786
"236","Washington","53",2020-04-24,13120,731,214,239.285714285714,14,17.2857142857143,3.14233849754309e-05,2.26998781016546e-06,21.9963694828017,1.58899146711582
"237","Washington","53",2020-04-25,13484,743,364,240.285714285714,12,16.2857142857143,3.15547065842835e-05,2.13866620131291e-06,22.0882946089984,1.49706634091904
"238","Washington","53",2020-04-26,13663,757,179,265.428571428571,14,17.1428571428571,3.48565070354333e-05,2.25122758032938e-06,24.3995549248033,1.57585930623057
"239","Washington","53",2020-04-27,13864,771,201,239,14,15.7142857142857,3.13858645157588e-05,2.0636252819686e-06,21.9701051610312,1.44453769737802
"240","Washington","53",2020-04-28,14059,792,195,244.857142857143,21,15.5714285714286,3.2155033939038e-05,2.04486505213252e-06,22.5085237573266,1.43140553649276
"241","Washington","53",2020-04-29,14378,805,319,262.714285714286,13,15.5714285714286,3.45000626685478e-05,2.04486505213252e-06,24.1500438679834,1.43140553649276
"242","Washington","53",2020-04-30,14696,822,318,255.714285714286,17,15,3.35808114065799e-05,1.96982413278821e-06,23.506567984606,1.37887689295175
"243","Washington","53",2020-05-01,15010,829,314,270,7,14,3.54568343901878e-05,1.83850252393566e-06,24.8197840731314,1.28695176675496
"244","Washington","53",2020-05-02,15253,833,243,252.714285714286,4,12.8571428571429,3.31868465800223e-05,1.68842068524704e-06,23.2307926060156,1.18189447967293
"245","Washington","53",2020-05-03,15809,840,556,306.571428571429,7,11.8571428571429,4.02594532282238e-05,1.55709907639449e-06,28.1816172597566,1.08996935347614
"246","Washington","53",2020-05-04,15905,846,96,291.571428571429,6,10.7142857142857,3.82896290954356e-05,1.40701723770586e-06,26.8027403668049,0.984912066394104
"247","Washington","53",2020-05-05,16081,863,176,288.857142857143,17,10.1428571428571,3.79331847285501e-05,1.33197631836155e-06,26.553229309985,0.932383422853085
"248","Washington","53",2020-05-06,16713,881,632,333.571428571429,18,10.8571428571429,4.38051366672425e-05,1.42577746754194e-06,30.6635956670698,0.998044227279359
"249","Washington","53",2020-05-07,17017,903,304,331.571428571429,22,11.5714285714286,4.35424934495374e-05,1.51957861672233e-06,30.4797454146762,1.06370503170563
"250","Washington","53",2020-05-08,17297,915,280,326.714285714286,12,12.2857142857143,4.29046456351108e-05,1.61337976590272e-06,30.0332519445776,1.12936583613191
"251","Washington","53",2020-05-09,17446,925,149,313.285714285714,10,13.1428571428571,4.11411840305194e-05,1.72594114491919e-06,28.7988288213636,1.20815880144343
"252","Washington","53",2020-05-10,17592,939,146,254.714285714286,14,14.1428571428571,3.34494897977274e-05,1.85726275377174e-06,23.4146428584092,1.30008392764022
"253","Washington","53",2020-05-11,17983,957,391,296.857142857143,18,15.8571428571429,3.89837575993704e-05,2.08238551180468e-06,27.2886303195593,1.45766985826327
"254","Washington","53",2020-05-12,18186,972,203,300.714285714286,15,15.5714285714286,3.94902838049446e-05,2.04486505213252e-06,27.6431986634612,1.43140553649276
"255","Washington","53",2020-05-13,18287,977,101,224.857142857143,5,13.7142857142857,2.95286017619871e-05,1.8009820642635e-06,20.6700212333909,1.26068744498445
"256","Washington","53",2020-05-14,18649,991,362,233.142857142857,14,12.5714285714286,3.06166950924796e-05,1.65090022557488e-06,21.4316865647357,1.15563015790242
"257","Washington","53",2020-05-15,18913,1008,264,230.857142857143,17,13.2857142857143,3.03165314151023e-05,1.74470137475527e-06,21.2215719905716,1.22129096232869
"258","Washington","53",2020-05-16,19109,1015,196,237.571428571429,7,12.8571428571429,3.1198262217398e-05,1.68842068524704e-06,21.8387835521786,1.18189447967293
"259","Washington","53",2020-05-17,19281,1016,172,241.285714285714,1,11,3.1686028193136e-05,1.44453769737802e-06,22.1802197351952,1.01117638816461
"260","Washington","53",2020-05-18,19521,1020,240,219.714285714286,4,9,2.88532334878882e-05,1.18189447967293e-06,20.1972634415218,0.827326135771048
"261","Washington","53",2020-05-19,19746,1042,225,222.857142857143,22,10,2.9265958544282e-05,1.31321608852547e-06,20.4861709809974,0.919251261967831
"262","Washington","53",2020-05-20,19864,1045,118,225.285714285714,3,9.71428571428571,2.95848824514953e-05,1.27569562885332e-06,20.7094177160467,0.892986940197321
"263","Washington","53",2020-05-21,20033,1054,169,197.714285714286,9,9,2.59641580931322e-05,1.18189447967293e-06,18.1749106651925,0.827326135771048
"264","Washington","53",2020-05-22,20274,1061,241,194.428571428571,7,7.57142857142857,2.55326728069024e-05,9.94292181312143e-07,17.8728709648317,0.6960045269185
"265","Washington","53",2020-05-23,20487,1062,213,196.857142857143,1,6.71428571428571,2.58515967141157e-05,8.81730802295674e-07,18.096117699881,0.617211561606972
"266","Washington","53",2020-05-24,20732,1069,245,207.285714285714,7,7.57142857142857,2.72210934921494e-05,9.94292181312143e-07,19.0547654445046,0.6960045269185
"267","Washington","53",2020-05-25,21005,1076,273,212,7,8,2.784018107674e-05,1.05057287082038e-06,19.488126753718,0.735401009574264
"268","Washington","53",2020-05-26,21278,1091,273,218.857142857143,15,7,2.87406721088718e-05,9.19251261967831e-07,20.1184704762102,0.643475883377482
"269","Washington","53",2020-05-27,21565,1106,287,243,15,8.71428571428571,3.1911150951169e-05,1.14437402000077e-06,22.3378056658183,0.801061814000538
"270","Washington","53",2020-05-28,21825,1116,260,256,10,8.85714285714286,3.36183318662521e-05,1.16313424983685e-06,23.5328323063765,0.814193974885793
"271","Washington","53",2020-05-29,22109,1120,284,262.142857142857,4,8.42857142857143,3.44250217492035e-05,1.10685356032861e-06,24.0975152244424,0.774797492230029
"272","Washington","53",2020-05-30,22347,1126,238,265.714285714286,6,9.14285714285714,3.48940274951054e-05,1.200654709509e-06,24.4258192465738,0.840458296656302
"273","Washington","53",2020-05-31,22543,1126,196,258.714285714286,0,8.14285714285714,3.39747762331376e-05,1.06933310065646e-06,23.7823433631963,0.748533170459519
"274","Washington","53",2020-06-01,23001,1133,458,285.142857142857,7,8.14285714285714,3.7445418752812e-05,1.06933310065646e-06,26.2117931269684,0.748533170459519
"275","Washington","53",2020-06-02,23336,1139,335,294,6,6.85714285714286,3.86085530026489e-05,9.00491032131752e-07,27.0259871018542,0.630343722492227
"276","Washington","53",2020-06-03,23500,1145,164,276.428571428571,6,5.57142857142857,3.63010447328113e-05,7.31648963607049e-07,25.4107313129679,0.512154274524934
"277","Washington","53",2020-06-04,23722,1150,222,271,5,4.85714285714286,3.55881559990403e-05,6.37847814426658e-07,24.9117091993282,0.446493470098661
"278","Washington","53",2020-06-05,24267,1160,545,308.285714285714,10,5.71428571428571,4.04845759862567e-05,7.50409193443127e-07,28.3392031903797,0.525286435410189
"279","Washington","53",2020-06-06,24486,1163,219,305.571428571429,3,5.28571428571429,4.01281316193712e-05,6.94128503934893e-07,28.0896921335599,0.485889952754425
"280","Washington","53",2020-06-07,25064,1163,578,360.142857142857,0,5.28571428571429,4.72945394167531e-05,6.94128503934893e-07,33.1061775917272,0.485889952754425
"281","Washington","53",2020-06-08,25593,1168,529,370.285714285714,5,5,4.86265157351146e-05,6.56608044262736e-07,34.0385610145802,0.459625630983915
"282","Washington","53",2020-06-09,25796,1181,203,351.428571428571,13,6,4.61501653967523e-05,7.87929653115283e-07,32.3051157777266,0.551550757180698
"283","Illinois","17",2020-01-24,1,0,0,NA,0,NA,NA,NA,NA,NA
"284","Illinois","17",2020-01-25,1,0,0,NA,0,NA,NA,NA,NA,NA
"285","Illinois","17",2020-01-26,1,0,0,NA,0,NA,NA,NA,NA,NA
"286","Illinois","17",2020-01-27,1,0,0,NA,0,NA,NA,NA,NA,NA
"287","Illinois","17",2020-01-28,1,0,0,NA,0,NA,NA,NA,NA,NA
